Employee Number,Title,First Forname,Surname,Starting Original Date,Emp End Date,SSP Payment,SSP Contra Payment,SMP Payment,OMP Payment,SMP Recovery,CHILDCARE-NEW,BASIC PAY,Qty1,Net1,Tax1,Qty2,Net2,Tax2,Divisor,Pensionable Pay Offset,BASIC ARREARS,BASIC ARR - NP,PDI,CSP-BASIC ADJ,HOLIDAY PAY,O/T @ 1,O/T @ 1.5,OVERTIME CASH,SHIFT ALLW,ACTING ALLW,WEIGHTING,SUPPLEMENT,BONUS,U/P LEAVE,PENSION REFUND,REFER A FRIEND,INCENTIVE,COMMISSION,PILON-T,EX-GRATIA-N,EX-GRATIA-T,SIGNING FEE,TOP UP - OTHER,TOP UP - HOLIDAY,TOP UP - BANK HOLIDAY,Den 1 - EE,Den 1 - PAR,Den 1 - SP,Den 1 - FAM,Den 3 - EE,Den 3 - PAR,Den 3 - FAM,Den 6 - EE,Den 6 - PAR,,Choose IPad,Choose TV,Choose Mobiles - TopUp,Gym Flex,CHOOSECHILDCARE,CHOOSEBIKES,CHOOSEHEALTH,Smart Pension,SMART AVC %,SMART AVC £,WPR Sal Sac,Sal Sac,,Tax Paid,NI Contracted In,NI Pensioner Contracted In,Student Loan,Pension 1,VC %,VC Cash,WPR Non Sal Sacrifice,Entitled Workers Sal Sac,Entitled Workers Non Sal Sac,PRIORITY1,CSA1-PRE 04/03,CSA-POST 04/03,CSA-POST 04/03,CSA-POST 04/03,COUNCIL TAX > 07,COUNC TAX2 >07,NON PRIORITY1,A E O FINES,EAS 3 - POST 04/10,GAYE,CHOOSECHILDCARE,CHOOSEVOUCHERS,CHOOSETRAVEL,ADVANCE,LOAN,OVERPAYMENTS,SAYE 2009,SAYE 2010,SAYE 2011,SAYE 2012 3 Yr,SAYE 2012 5Yr,SAYE 2013 3 Yr,SAYE 2013 5Yr,GYM SUBS,MONIES REC,CAR FINES,Healthcare Gold - Single,Healthcare Gold - SPF,Healthcare Gold - Partner,Healthcare Gold - Family,,Net Pay (Total)
144452,MR,First Name 144452,Last Name 144452,04/02/2013,,0,0,0,0,0,0,1249.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.5,0,0,0,0,29.08,81.3,29.58,0,0,0,0,0,0,0,0,0,1566.11,0,0,0,0,0,0,0,-22.79,0,0,0,0,-22.79,248.8,164.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.25,1620.17
144465,MR,First Name 144465,Last Name 144465,16/11/2009,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,-678.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,545.67
144491,MRS,First Name 144491,Last Name 144491,30/11/2009,,0,0,0,0,0,0,947.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.3,0,0,0,0,21.84,111.43,0,0,0,0,0,0,0,0,0,0,998.8,0,0,0,0,0,0,0,-18.29,0,0,0,0,-18.29,127.2,96.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.11,1246.5
144559,MR,First Name 144559,Last Name 144559,07/12/2009,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,325.28,0,0,0,0,86.67,0,0,0,0,0,0,941.85,0,0,0,0,0,46.46,0,0,0,0,0,0,0,0,0,0,2135.74,0,0,0,0,0,0,0,-29.42,0,0,0,0,-29.42,371,232.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.01,1993.41
144632,MR,First Name 144632,Last Name 144632,11/12/2009,,0,0,0,0,0,-243,1280.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,4754.1,0,0,0,0,227.04,908.28,198.66,0,0,0,0,0,0,0,-31.7,0,6842.37,-49.12,0,0,0,0,0,0,-23.72,-39.53,0,0,0,-112.37,2062.11,413.74,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592.85,4627.25
144673,MR,First Name 144673,Last Name 144673,26/10/2009,,0,0,0,0,0,0,1280.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,2341.02,0,0,0,0,367.5,943.74,104.91,0,0,0,0,0,0,0,0,0,4786.16,-60.53,0,0,0,0,0,0,0,0,0,-15.81,0,-76.34,1091.21,373.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1539.55,3660.37
144701,MS,First Name 144701,Last Name 144701,09/12/2009,,0,0,0,0,0,0,761.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,52,0,0,-234.16,0,0,0,2803.32,0,0,0,0,0,124.94,0,0,0,0,0,0,0,0,0,0,3017.08,0,-65.25,0,0,0,0,0,0,0,0,0,0,-65.25,552.8,333.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,908.57,2533.36
144787,MISS,First Name 144787,Last Name 144787,04/01/2010,,0,0,0,0,0,0,1293.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,2100.96,0,0,0,0,1.35,15.14,0,0,0,0,0,0,0,0,0,0,3158.77,0,0,0,0,0,0,0,0,0,0,-16.06,0,-16.06,567.2,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1009.2,2623.61
144818,MR,First Name 144818,Last Name 144818,04/12/2009,,0,0,0,0,0,0,634.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,234.22,0,0,0,0,43.34,0,0,0,0,0,0,1560,0,0,0,0,0,2281.11,0,0,0,0,0,0,0,0,0,0,4262.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1072.51,364.4,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439.79,3313.21
144838,MISS,First Name 144838,Last Name 144838,14/12/2009,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,59.11,0,0,0,0,0,238.34,0,0,0,0,0,1091.91,0,0,0,0,0,677.65,51.74,0,0,0,0,0,0,0,0,0,2909.32,0,-27.69,0,0,0,0,0,-31.62,0,0,0,0,-59.31,507.6,321.25,0,0,0,31.62,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.47,2459.64
144974,MR,First Name 144974,Last Name 144974,19/11/2012,16/07/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.21,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,25.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.42,268.79
144986,MR,First Name 144986,Last Name 144986,08/01/2010,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,2347.05,0,0,0,0,59.69,0,46.99,0,0,0,0,0,0,0,0,0,3275.88,0,0,0,0,0,0,0,0,0,0,-14.71,0,-14.71,583.6,344.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.96,2823.31
144989,MR,First Name 144989,Last Name 144989,04/01/2010,,0,0,0,0,0,0,1237.42,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.4,0,0,0,0,15.01,0,17.13,0,0,0,0,0,0,0,0,0,1974.86,0,0,0,0,0,0,0,0,0,0,-14.95,0,-14.95,323.2,214.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.64,1912.37
145049,MR,First Name 145049,Last Name 145049,18/01/2010,,0,0,0,0,0,0,1527.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.4,0,0,0,0,0,0,27.66,0,0,0,0,0,0,0,0,0,1676.63,-20.73,0,0,0,0,0,0,0,0,0,-20.75,0,-41.48,262.4,175.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.87,1687.38
145074,MR,First Name 145074,Last Name 145074,29/01/2010,,0,0,0,0,0,0,1472.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.59,0,0,0,0,37.03,0,45.64,0,0,0,0,0,0,0,0,0,2071.49,-76.51,0,0,0,0,0,0,0,0,0,-19.64,0,-96.15,340.4,216.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.69,1858.75
145075,MR,First Name 145075,Last Name 145075,18/01/2010,,0,0,0,0,0,0,1557.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,143.76,0,0,0,0,0,0,0,0,0,0,0,4273.68,0,0,0,0,221.22,275.03,0,0,0,0,0,0,0,0,0,0,5980.92,-31.42,0,0,0,0,0,0,0,-32.02,0,-32.02,0,-95.46,1727.71,396.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,2274.56,4101
145076,MR,First Name 145076,Last Name 145076,15/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,808.4,0,0,0,0,9.28,271.3,27.33,0,0,0,0,0,0,0,0,0,2133.05,0,0,0,0,0,0,0,-31.14,0,0,0,0,-31.14,370.2,231.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,611.68,1980.33
145092,MR,First Name 145092,Last Name 145092,04/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,975.78,0,0,0,0,0,0,23.75,0,0,0,0,0,0,0,0,0,2016.27,0,0,0,0,0,0,0,-31.14,0,0,0,0,-31.14,432.8,217.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.27,1824.96
145134,MRS,First Name 145134,Last Name 145134,25/01/2010,,0,0,0,0,0,-50,761.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.26,0,0,0,0,0,289.28,89.77,0,0,0,0,0,0,0,0,0,1429.29,0,0,0,0,0,0,0,0,0,0,0,0,0,234.6,150.77,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.79,1478.6
145153,MR,First Name 145153,Last Name 145153,21/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,117.1,0,0,0,0,0,238.34,0,0,0,0,0,597.6,0,0,0,0,0,615.36,0,0,0,0,0,0,0,0,0,0,2346.8,0,0,0,0,0,0,0,-23.35,0,-50,0,0,-73.35,402.8,252.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.87,2108.68
145249,MR,First Name 145249,Last Name 145249,21/11/2011,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.45,0,0,0,0,0,5.75,28.43,0,0,0,0,0,0,0,0,0,1661.11,0,0,0,0,0,0,0,-22.06,0,0,0,0,-22.06,266.4,175.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.34,1636.81
145259,MS,First Name 145259,Last Name 145259,22/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,65.87,0,0,0,0,238.34,0,0,0,0,0,603.72,0,0,0,0,0,234.25,0,0,0,0,0,0,0,0,0,0,1920.58,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,219.4,207.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.25,1967.86
145262,MR,First Name 145262,Last Name 145262,01/02/2010,,0,0,0,0,0,0,1184.17,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.2,0,0,0,0,9.33,234.43,22.56,0,0,0,0,0,0,0,0,0,1984.59,0,0,0,0,0,0,0,0,-13.88,0,-20.82,0,-34.7,321.2,213.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.44,1905.55
145274,MISS,First Name 145274,Last Name 145274,01/02/2010,,0,0,0,0,0,0,1014.83,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,76.86,0,0,0,0,0,0,0,0,0,0,0,217.2,0,0,0,0,0,72.04,0,-5.2,0,0,0,0,0,0,0,0,885.63,0,0,0,0,0,0,0,-20.99,0,0,0,0,-20.99,108.6,83.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.61,1163.13
145324,MR,First Name 145324,Last Name 145324,12/02/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,1053.5,0,0,0,0,20.01,116.8,0,0,0,0,0,0,0,0,0,0,2207.05,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,388,242.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,705.23,1976.35
145339,MR,First Name 145339,Last Name 145339,24/02/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,58.55,0,0,0,0,0,238.33,0,0,0,0,0,1441.02,0,0,0,0,20.51,0,0,0,0,0,0,0,-23.5,0,0,0,2513.31,0,0,0,0,0,0,0,-31.14,0,0,0,0,-31.14,450.8,277.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,20.83,873.74,2098.53
145362,MR,First Name 145362,Last Name 145362,12/02/2010,,0,0,0,0,0,0,1293.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.85,0,0,0,0,18.09,0,37.32,0,0,0,0,0,0,0,0,-63.4,2276.84,-41.78,-27.69,0,0,0,0,0,-32.12,-24.09,-15,0,0,-140.68,400.4,235.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.99,1965.27
145412,MR,First Name 145412,Last Name 145412,10/02/2010,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,306.64,0,0,0,0,86.67,0,0,0,0,0,0,3087,0,0,0,0,93.84,459.25,96.06,0,0,0,0,0,0,0,0,0,4920.03,0,0,0,0,0,0,0,-31.62,0,0,0,0,-31.62,916.61,376.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1393.52,3984.99
145420,MR,First Name 145420,Last Name 145420,10/02/2010,,0,0,0,0,0,0,1237.42,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,656.87,0,0,0,0,86.67,0,0,0,0,0,0,205.2,0,0,0,0,0,494.18,45.85,0,0,0,0,0,0,0,0,0,2236.09,0,0,0,0,0,0,0,0,0,0,-14.95,0,-14.95,390.2,245.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635.99,2075.25
145426,MR,First Name 145426,Last Name 145426,15/02/2010,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,22.17,0,0,0,0,0,238.34,0,0,0,0,0,1405.44,0,0,0,0,92.35,0,0,0,0,0,0,0,0,0,0,0,2548.87,0,0,0,0,0,0,0,-23.72,0,0,0,0,-23.72,454.8,282.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,100,0,0,0,0,0,0,0,0,987.07,2028.18
145475,MR,First Name 145475,Last Name 145475,01/02/2010,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,1355.95,0,0,0,0,17.93,0,0,0,0,0,0,0,0,0,0,0,2402.79,0,0,0,0,0,0,0,0,0,0,-15.81,0,-15.81,408.6,265.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.29,2202.79
145644,MR,First Name 145644,Last Name 145644,20/02/2010,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,70.8,785.08,0,0,0,0,0,0,0,0,0,0,1748.45,0,0,0,0,0,0,0,-31.62,-39.53,0,0,0,-71.15,257.2,180.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,537.73,1629.67
145648,MR,First Name 145648,Last Name 145648,10/02/2010,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,604.5,0,0,0,0,0,0,12.91,0,0,0,0,0,0,0,0,0,1439.56,0,0,0,0,0,0,0,0,0,0,-14.71,0,-14.71,234.8,150.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.03,1529.92
145664,MR,First Name 145664,Last Name 145664,15/02/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067.39,0,0,0,0,0,0,0,-31.14,0,0,0,0,-31.14,552.6,359.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,1162.47,3363.88
145677,MR,First Name 145677,Last Name 145677,03/03/2010,,0,0,0,0,0,0,1184.17,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,40.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.06,0,0,0,0,0,0,0,-27.76,0,0,0,0,-27.76,80.2,64.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.33,1003.07
145699,MR,First Name 145699,Last Name 145699,10/02/2010,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,169.71,0,0,0,0,86.67,0,0,0,0,0,0,243,0,0,0,0,0,1427.84,0,0,0,0,0,0,0,0,0,0,2662.7,0,0,0,0,0,0,0,0,0,0,-14.71,0,-14.71,502.8,297.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.81,2338.28
145734,MR,First Name 145734,Last Name 145734,17/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,303.73,0,0,0,0,0,238.34,0,0,0,0,0,564.6,0,0,0,0,19.87,103.41,40.9,0,0,0,0,0,0,0,0,0,2049.25,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,337.8,223.29,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.09,1862.69
145735,MR,First Name 145735,Last Name 145735,10/02/2010,,0,0,0,0,0,0,1356.92,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,46.98,0,0,0,0,86.67,0,0,0,0,0,0,482.05,0,0,0,0,51.33,768.09,0,0,0,0,0,0,0,0,0,0,2301.94,-54.98,-83.28,0,0,0,0,0,0,0,0,-17.34,0,-155.6,395.6,236.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.41,2004.03
145753,MR,First Name 145753,Last Name 145753,15/02/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846.01,0,0,0,0,0,639.43,48.69,0,0,0,0,0,0,0,0,0,3312.53,0,-56.24,0,0,0,0,0,-31.14,0,0,0,0,-87.38,440,343.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.64,2931.61
145757,MR,First Name 145757,Last Name 145757,20/02/2010,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,60.11,0,0,0,0,0,0,0,0,0,0,0,827.32,0,0,0,0,0,239.89,0,0,0,0,0,0,0,0,0,0,1862.8,0,0,0,0,0,0,0,0,0,0,-14.71,0,-14.71,300.8,201.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.82,1836.37
145760,MR,First Name 145760,Last Name 145760,11/02/2010,,0,0,0,0,0,0,1280.83,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,238.33,0,0,0,0,0,1261.41,0,0,0,0,29.52,120.25,0,-5.2,0,-8.85,0,0,0,0,0,0,2512.86,0,0,0,0,0,0,0,0,0,0,-23.72,0,-23.72,447.4,277.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,20.83,821.18,2158.06
145761,MISS,First Name 145761,Last Name 145761,08/02/2010,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.5,0,0,0,0,74.64,435.44,77.52,0,0,0,0,0,0,0,0,0,2438.67,0,0,0,0,0,0,0,0,0,0,-15.81,0,-15.81,332.8,269.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.79,2310.17
145768,MR,First Name 145768,Last Name 145768,08/03/2010,10/10/2014,0,0,0,0,0,0,526.91,3,90,10,2,90,10,2,-490.1,0,0,0,0,1784.37,0,0,0,0,0,36,0,0,0,0,0,0,0,3782.59,15349.13,0,100,0,0,0,-5.2,0,0,0,0,0,0,0,0,21083.7,0,0,0,0,0,0,0,0,0,-30,0,0,-30,1720.51,393.23,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114.84,19428.96
145789,MR,First Name 145789,Last Name 145789,08/03/2010,30/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,1531.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3546.82,13247.54,0,100,0,0,0,0,0,0,0,0,0,0,0,0,18425.4,0,0,0,0,0,0,0,0,0,-148,0,0,-148,538.91,369.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908.85,17368.55
145805,MR,First Name 145805,Last Name 145805,03/03/2010,,0,0,0,0,0,0,1293.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989.8,0,0,0,0,53.29,110.17,0,0,0,0,0,0,0,0,0,0,3956.24,0,0,0,0,0,0,0,0,0,0,-16.06,0,-16.06,719.2,357.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.14,3353.14
145808,MR,First Name 145808,Last Name 145808,08/03/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446.66,0,0,0,0,34,0,43.43,0,0,0,0,0,0,0,0,0,2302.49,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,388.6,253.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.28,2134.74
145812,MR,First Name 145812,Last Name 145812,10/06/2013,,0,0,0,0,0,0,483,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.38,0,0,0,0,0,0,0,0,0,0,0,0,0,215,144.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.54,1507.94
